,week,label,split,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
180,2,gad7,7,PCA,XG,1,0.6081081081081082,0.4774774774774775,45,8,39,19,1,45
181,2,gad7,7,PCA,XG,2,0.5428571428571428,0.42342342342342343,38,9,38,26,1,45
182,2,gad7,7,PCA,XG,3,0.5734265734265733,0.45045045045045046,41,9,38,23,1,45
183,2,gad7,7,PCA,XG,4,0.6293706293706295,0.5225225225225225,45,13,34,19,1,45
184,2,gad7,7,PCA,XG,1,0.582089552238806,0.4954954954954955,39,16,31,25,1,46
185,2,gad7,7,PCA,XG,2,0.6060606060606061,0.5315315315315315,40,19,28,24,1,46
186,2,gad7,7,PCA,XG,3,0.6131386861313868,0.5225225225225225,42,16,31,22,1,46
187,2,gad7,7,PCA,XG,4,0.624113475177305,0.5225225225225225,44,14,33,20,1,46
188,2,gad7,7,PCA,XG,1,0.6530612244897958,0.5405405405405406,48,12,35,16,1,47
189,2,gad7,7,PCA,XG,2,0.6805555555555556,0.5855855855855856,49,16,31,15,1,47
190,2,gad7,7,PCA,XG,3,0.6206896551724138,0.5045045045045045,45,11,36,19,1,47
191,2,gad7,7,PCA,XG,4,0.6013986013986015,0.4864864864864865,43,11,36,21,1,47
192,2,gad7,7,PCA,XG,1,0.6923076923076924,0.5675675675675675,54,9,38,10,1,48
193,2,gad7,7,PCA,XG,2,0.6753246753246752,0.5495495495495496,52,9,38,12,1,48
194,2,gad7,7,PCA,XG,3,0.6027397260273972,0.4774774774774775,44,9,38,20,1,48
195,2,gad7,7,PCA,XG,4,0.6666666666666666,0.5495495495495496,50,11,36,14,1,48
196,2,gad7,7,PCA,XG,1,0.6714285714285715,0.5855855855855856,47,18,29,17,0,49
197,2,gad7,7,PCA,XG,2,0.6388888888888888,0.5315315315315315,46,13,34,18,1,49
198,2,gad7,7,PCA,XG,3,0.6013986013986015,0.4864864864864865,43,11,36,21,1,49
199,2,gad7,7,PCA,XG,4,0.6382978723404256,0.5405405405405406,45,15,32,19,1,49
200,2,gad7,7,PCA,XG,1,0.5972222222222222,0.4774774774774775,43,10,37,21,1,50
201,2,gad7,7,PCA,XG,2,0.5588235294117648,0.4594594594594595,38,13,34,26,0,50
202,2,gad7,7,PCA,XG,3,0.6056338028169015,0.4954954954954955,43,12,35,21,1,50
203,2,gad7,7,PCA,XG,4,0.553191489361702,0.43243243243243246,39,9,38,25,0,50
204,2,gad7,7,PCA,XG,1,0.6447368421052632,0.5135135135135135,49,8,39,15,1,51
205,2,gad7,7,PCA,XG,2,0.7066666666666667,0.6036036036036037,53,14,33,11,1,51
206,2,gad7,7,PCA,XG,3,0.6622516556291391,0.5405405405405406,50,10,37,14,1,51
207,2,gad7,7,PCA,XG,4,0.6027397260273972,0.4774774774774775,44,9,38,20,1,51
208,2,gad7,7,PCA,XG,1,0.5333333333333333,0.43243243243243246,36,12,35,28,1,52
209,2,gad7,7,PCA,XG,2,0.5555555555555556,0.42342342342342343,40,7,40,24,1,52
210,2,gad7,7,PCA,XG,3,0.6322580645161291,0.4864864864864865,49,5,42,15,1,52
211,2,gad7,7,PCA,XG,4,0.6027397260273972,0.4774774774774775,44,9,38,20,1,52
212,2,gad7,7,PCA,XG,1,0.5714285714285714,0.4594594594594595,40,11,36,24,0,53
213,2,gad7,7,PCA,XG,2,0.6883116883116883,0.5675675675675675,53,10,37,11,1,53
214,2,gad7,7,PCA,XG,3,0.6666666666666667,0.5315315315315315,52,7,40,12,1,53
215,2,gad7,7,PCA,XG,4,0.684931506849315,0.5855855855855856,50,15,32,14,1,53
216,2,gad7,7,PCA,XG,1,0.5857142857142857,0.4774774774774775,41,12,35,23,0,54
217,2,gad7,7,PCA,XG,2,0.6216216216216217,0.4954954954954955,46,9,38,18,0,54
218,2,gad7,7,PCA,XG,3,0.6578947368421052,0.5315315315315315,50,9,38,14,0,54
219,2,gad7,7,PCA,XG,4,0.6878980891719746,0.5585585585585585,54,8,39,10,0,54
220,2,gad7,7,PCA,XG,1,0.5625,0.4954954954954955,36,19,28,28,1,55
221,2,gad7,7,PCA,XG,2,0.6212121212121211,0.5495495495495496,41,20,27,23,1,55
222,2,gad7,7,PCA,XG,3,0.656934306569343,0.5765765765765766,45,19,28,19,1,55
223,2,gad7,7,PCA,XG,4,0.5954198473282443,0.5225225225225225,39,19,28,25,1,55
224,2,gad7,7,PCA,XG,1,0.6308724832214765,0.5045045045045045,47,9,38,17,1,56
225,2,gad7,7,PCA,XG,2,0.564885496183206,0.4864864864864865,37,17,30,27,1,56
226,2,gad7,7,PCA,XG,3,0.6716417910447762,0.6036036036036037,45,22,25,19,0,56
227,2,gad7,7,PCA,XG,4,0.6013986013986015,0.4864864864864865,43,11,36,21,0,56
228,2,gad7,7,PCA,XG,1,0.5909090909090909,0.5135135135135135,39,18,29,25,1,57
229,2,gad7,7,PCA,XG,2,0.548148148148148,0.45045045045045046,37,13,34,27,1,57
230,2,gad7,7,PCA,XG,3,0.5547445255474454,0.45045045045045046,38,12,35,26,1,57
