,week,label,split,Engineering,model,nFeatures,F1,Accuracy,truePos,trueNeg,falsePos,falseNeg,predictions,randomSeed
216,2,phq9,10,PCA,XG,1,0.5882352941176471,0.5585585585585585,35,27,21,28,0,54
217,2,phq9,10,PCA,XG,2,0.5217391304347826,0.5045045045045045,30,26,22,33,1,54
218,2,phq9,10,PCA,XG,3,0.576271186440678,0.5495495495495496,34,27,21,29,1,54
219,2,phq9,10,PCA,XG,4,0.6666666666666666,0.6036036036036037,44,23,25,19,1,54
220,2,phq9,10,PCA,XG,1,0.4444444444444444,0.4144144144144144,26,20,28,37,0,55
221,2,phq9,10,PCA,XG,2,0.515151515151515,0.42342342342342343,34,13,35,29,1,55
222,2,phq9,10,PCA,XG,3,0.5333333333333333,0.43243243243243246,36,12,36,27,1,55
223,2,phq9,10,PCA,XG,4,0.5441176470588236,0.44144144144144143,37,12,36,26,1,55
224,2,phq9,10,PCA,XG,1,0.6212121212121213,0.5495495495495496,41,20,28,22,0,56
225,2,phq9,10,PCA,XG,2,0.6301369863013699,0.5135135135135135,46,11,37,17,1,56
226,2,phq9,10,PCA,XG,3,0.5230769230769231,0.44144144144144143,34,15,33,29,1,56
227,2,phq9,10,PCA,XG,4,0.5693430656934306,0.46846846846846846,39,13,35,24,0,56
228,2,phq9,10,PCA,XG,1,0.6285714285714286,0.5315315315315315,44,15,33,19,0,57
229,2,phq9,10,PCA,XG,2,0.6883116883116883,0.5675675675675675,53,10,38,10,0,57
230,2,phq9,10,PCA,XG,3,0.6301369863013699,0.5135135135135135,46,11,37,17,0,57
231,2,phq9,10,PCA,XG,4,0.6527777777777778,0.5495495495495496,47,14,34,16,0,57
232,2,phq9,10,PCA,XG,1,0.53125,0.4594594594594595,34,17,31,29,0,58
233,2,phq9,10,PCA,XG,2,0.6153846153846154,0.5045045045045045,44,12,36,19,1,58
234,2,phq9,10,PCA,XG,3,0.5846153846153845,0.5135135135135135,38,19,29,25,1,58
235,2,phq9,10,PCA,XG,4,0.53125,0.4594594594594595,34,17,31,29,1,58
236,2,phq9,10,PCA,XG,1,0.59375,0.5315315315315315,38,21,27,25,1,59
237,2,phq9,10,PCA,XG,2,0.6376811594202899,0.5495495495495496,44,17,31,19,0,59
238,2,phq9,10,PCA,XG,3,0.6222222222222222,0.5405405405405406,42,18,30,21,0,59
239,2,phq9,10,PCA,XG,4,0.6190476190476191,0.5675675675675675,39,24,24,24,0,59
240,2,phq9,10,PCA,XG,1,0.5986394557823129,0.46846846846846846,44,8,40,19,1,60
241,2,phq9,10,PCA,XG,2,0.5925925925925926,0.5045045045045045,40,16,32,23,1,60
242,2,phq9,10,PCA,XG,3,0.6622516556291391,0.5405405405405406,50,10,38,13,1,60
243,2,phq9,10,PCA,XG,4,0.6573426573426574,0.5585585585585585,47,15,33,16,1,60
244,2,phq9,10,PCA,XG,1,0.5671641791044777,0.4774774774774775,38,15,33,25,0,61
245,2,phq9,10,PCA,XG,2,0.5970149253731343,0.5135135135135135,40,17,31,23,0,61
246,2,phq9,10,PCA,XG,3,0.6086956521739131,0.5135135135135135,42,15,33,21,0,61
247,2,phq9,10,PCA,XG,4,0.6713286713286712,0.5765765765765766,48,16,32,15,1,61
248,2,phq9,10,PCA,XG,1,0.6268656716417911,0.5495495495495496,42,19,29,21,1,62
249,2,phq9,10,PCA,XG,2,0.6119402985074627,0.5315315315315315,41,18,30,22,1,62
250,2,phq9,10,PCA,XG,3,0.5942028985507245,0.4954954954954955,41,14,34,22,1,62
251,2,phq9,10,PCA,XG,4,0.5757575757575758,0.4954954954954955,38,17,31,25,1,62
252,2,phq9,10,PCA,XG,1,0.6478873239436619,0.5495495495495496,46,15,33,17,1,63
253,2,phq9,10,PCA,XG,2,0.556390977443609,0.46846846846846846,37,15,33,26,1,63
254,2,phq9,10,PCA,XG,3,0.5714285714285714,0.4594594594594595,40,11,37,23,1,63
255,2,phq9,10,PCA,XG,4,0.5606060606060606,0.4774774774774775,37,16,32,26,0,63
256,2,phq9,10,PCA,XG,1,0.5757575757575758,0.4954954954954955,38,17,31,25,1,64
257,2,phq9,10,PCA,XG,2,0.5652173913043478,0.4594594594594595,39,12,36,24,1,64
258,2,phq9,10,PCA,XG,3,0.5857142857142857,0.4774774774774775,41,12,36,22,1,64
259,2,phq9,10,PCA,XG,4,0.6330935251798561,0.5405405405405406,44,16,32,19,1,64
260,2,phq9,10,PCA,XG,1,0.5555555555555556,0.4954954954954955,35,20,28,28,1,65
261,2,phq9,10,PCA,XG,2,0.5942028985507245,0.4954954954954955,41,14,34,22,1,65
